num;coord_y;coord_x
42382;1214072;369325
42383;1214074;369322
42384;1214075;369318
42385;1214077;369314
42386;1214078;369310
42387;1214080;369306
42388;1214081;369302
42389;1214083;369298
42390;1214084;369294
42391;1214086;369290
42392;1214088;369286
42393;1214089;369283
42394;1214091;369279
42395;1214092;369275
42396;1214094;369271
42397;1214096;369267
42398;1214097;369263
42399;1214099;369259
42400;1214101;369255
42401;1214102;369251
42402;1214104;369248
42403;1214106;369244
42404;1214108;369240
42405;1214109;369236
42406;1214111;369232
42407;1214113;369229
42408;1214115;369225
42409;1214117;369221
42410;1214119;369217
42411;1214121;369214
42412;1214123;369210
42413;1214125;369206
42414;1214128;369203
42415;1214130;369199
42416;1214132;369196
42417;1214134;369192
42418;1214136;369188
42419;1214138;369185
42420;1214141;369181
42421;1214143;369178
42422;1214145;369174
42423;1214147;369170
42424;1214150;369167
42425;1214152;369163
42426;1214154;369160
42427;1214156;369156
42428;1214159;369153
42429;1214161;369149
42430;1214163;369146
42431;1214165;369142
42432;1214167;369138
42433;1214169;369135
42434;1214171;369131
42435;1214173;369127
42436;1214175;369124
42437;1214177;369120
42438;1214179;369116
42439;1214181;369112
42440;1214182;369108
42441;1214184;369105
42442;1214186;369101
42443;1214187;369097
42444;1214188;369093
42445;1214190;369089
42446;1214191;369085
42447;1214192;369081
42448;1214194;369077
42449;1214195;369073
42450;1214196;369069
42451;1214197;369065
42452;1214198;369060
42453;1214199;369056
42454;1214200;369052
42455;1214201;369048
42456;1214202;369044
42457;1214203;369040
42458;1214204;369036
42459;1214205;369032
42460;1214206;369028
42461;1214206;369024
42462;1214207;369020
42463;1214208;369015
42464;1214209;369011
42465;1214210;369007
42466;1214211;369003
42467;1214212;368999
42468;1214213;368995
42469;1214214;368991
42470;1214215;368987
42471;1214216;368983
42472;1214217;368978
42473;1214218;368974
42474;1214218;368970
42475;1214219;368966
42476;1214220;368962
42477;1214221;368958
42478;1214222;368954
42479;1214223;368950
42480;1214224;368946
42481;1214225;368942
42482;1214226;368938
42483;1214227;368933
42484;1214228;368929
42485;1214229;368925
42486;1214230;368921
42487;1214231;368917
42488;1214232;368913
42489;1214233;368909
42490;1214234;368905
42491;1214235;368901
42492;1214236;368897
42493;1214237;368893
42494;1214238;368888
42495;1214238;368884
42496;1214239;368880
42497;1214240;368876
42498;1214241;368872
42499;1214242;368868
42500;1214243;368864
42501;1214244;368860
42502;1214245;368856
42503;1214246;368852
42504;1214246;368847
42505;1214247;368843
42506;1214248;368839
42507;1214248;368835
42508;1214248;368831
42509;1214249;368827
42510;1214249;368822
42511;1214249;368818
42512;1214249;368814
42513;1214249;368810
42514;1214249;368806
42515;1214249;368802
42516;1214249;368797
42517;1214248;368793
42518;1214248;368789
42519;1214248;368785
42520;1214247;368781
42521;1214247;368776
42522;1214246;368772
42523;1214245;368768
42524;1214245;368764
42525;1214244;368760
42526;1214243;368756
42527;1214242;368752
42528;1214241;368747
42529;1214240;368743
42530;1214239;368739
42531;1214237;368735
42532;1214236;368731
42533;1214235;368727
42534;1214233;368723
42535;1214232;368719
42536;1214230;368716
42537;1214229;368712
42538;1214227;368708
42539;1214225;368704
42540;1214224;368700
42541;1214222;368696
42542;1214220;368693
42543;1214218;368689
42544;1214216;368685
42545;1214214;368682
42546;1214211;368678
42547;1214209;368675
42548;1214207;368671
42549;1214205;368667
42550;1214202;368664
42551;1214200;368661
42552;1214198;368657
42553;1214195;368654
42554;1214192;368650
42555;1214190;368647
42556;1214187;368644
42557;1214185;368640
42558;1214182;368637
42559;1214179;368634
42560;1214177;368631
42561;1214174;368628
42562;1214171;368625
42563;1214168;368622
42564;1214165;368619
42565;1214162;368616
42566;1214159;368613
42567;1214156;368610
42568;1214153;368607
42569;1214149;368605
42570;1214146;368602
42571;1214143;368600
42572;1214139;368598
42573;1214135;368596
42574;1214132;368594
42575;1214128;368592
42576;1214124;368590
42577;1214120;368589
42578;1214116;368587
42579;1214112;368586
42580;1214108;368585
42581;1214104;368583
42582;1214100;368582
42583;1214096;368581
42584;1214092;368580
42585;1214088;368578
42586;1214084;368577
42587;1214080;368576
42588;1214076;368574
42589;1214072;368573
42590;1214068;368571
42591;1214065;368569
42592;1214061;368568
42593;1214057;368566
42594;1214053;368564
42595;1214049;368561
42596;1214046;368559
42597;1214042;368556
42598;1214039;368554
42599;1214036;368551
42600;1214033;368548
42601;1214029;368545
42602;1214026;368542
42603;1214023;368540
42604;1214020;368537
42605;1214017;368534
42606;1214013;368531
42607;1214010;368529
42608;1214007;368526
42609;1214004;368524
42610;1214000;368521
42611;1213997;368519
42612;1213993;368517
42613;1213989;368515
42614;1213985;368513
42615;1213982;368511
42616;1213978;368510
42617;1213974;368509
42618;1213970;368507
42619;1213966;368506
42620;1213962;368505
42621;1213958;368505
42622;1213953;368504
42623;1213949;368504
42624;1213945;368503
42625;1213941;368503
42626;1213937;368503
42627;1213933;368502
42628;1213928;368502
42629;1213924;368502
42630;1213920;368502
42631;1213916;368502
42632;1213912;368502
42633;1213907;368503
42634;1213903;368503
42635;1213899;368503
42636;1213895;368503
42637;1213890;368503
42638;1213886;368503
42639;1213882;368503
42640;1213878;368503
42641;1213874;368503
42642;1213869;368503
42643;1213865;368503
42644;1213861;368504
42645;1213857;368504
42646;1213853;368504
42647;1213848;368504
42648;1213844;368504
42649;1213840;368504
42650;1213836;368504
42651;1213832;368504
42652;1213827;368504
42653;1213823;368505
42654;1213819;368505
42655;1213815;368505
42656;1213811;368505
42657;1213806;368505
42658;1213802;368505
42659;1213798;368505
42660;1213794;368505
42661;1213790;368505
42662;1213786;368505
42663;1213781;368505
42664;1213777;368505
42665;1213773;368505
42666;1213769;368505
42667;1213765;368506
42668;1213760;368506
42669;1213756;368506
42670;1213752;368506
42671;1213748;368506
42672;1213744;368506
42673;1213739;368506
42674;1213735;368505
42675;1213731;368505
42676;1213727;368505
42677;1213723;368505
42678;1213718;368505
42679;1213714;368505
42680;1213710;368504
42681;1213706;368504
42682;1213702;368503
42683;1213697;368502
42684;1213693;368502
42685;1213689;368501
42686;1213685;368499
42687;1213681;368498
42688;1213677;368496
42689;1213674;368495
42690;1213670;368493
42691;1213666;368491
42692;1213662;368489
42693;1213659;368486
42694;1213655;368484
42695;1213652;368482
42696;1213649;368479
42697;1213645;368476
42698;1213642;368473
42699;1213639;368470
42700;1213636;368467
42701;1213633;368464
42702;1213631;368461
42703;1213628;368458
42704;1213626;368454
42705;1213623;368451
42706;1213621;368447
42707;1213619;368443
42708;1213617;368440
42709;1213615;368436
42710;1213614;368432
42711;1213612;368428
42712;1213611;368424
42713;1213610;368420
42714;1213609;368415
42715;1213608;368411
42716;1213607;368407
42717;1213607;368403
42718;1213606;368399
42719;1213606;368394
42720;1213606;368390
42721;1213606;368386
42722;1213607;368382
42723;1213607;368377
42724;1213607;368373
42725;1213608;368369
42726;1213609;368365
42727;1213610;368361
42728;1213610;368357
42729;1213611;368353
42730;1213612;368348
42731;1213613;368344
42732;1213614;368340
42733;1213615;368336
42734;1213616;368332
42735;1213617;368328
42736;1213618;368324
42737;1213619;368320
42738;1213620;368316
42739;1213621;368312
42740;1213622;368307
42741;1213623;368303
42742;1213624;368299
42743;1213625;368295
42744;1213626;368291
42745;1213627;368287
42746;1213628;368283
42747;1213629;368279
42748;1213630;368275
42749;1213631;368271
42750;1213632;368267
42751;1213633;368263
42752;1213634;368259
42753;1213635;368255
42754;1213636;368250
42755;1213637;368246
42756;1213638;368242
42757;1213639;368238
42758;1213639;368234
42759;1213640;368230
42760;1213641;368226
42761;1213642;368222
42762;1213643;368218
42763;1213644;368214
42764;1213645;368210
42765;1213646;368205
42766;1213647;368201
42767;1213648;368197
42768;1213649;368193
42769;1213650;368189
42770;1213651;368185
42771;1213652;368181
42772;1213653;368177
42773;1213654;368173
42774;1213655;368169
42775;1213656;368165
42776;1213657;368161
42777;1213658;368156
42778;1213659;368152
42779;1213660;368148
42780;1213661;368144
42781;1213662;368140
42782;1213663;368136
42783;1213664;368132
42784;1213665;368128
42785;1213666;368124
42786;1213667;368120
42787;1213668;368116
42788;1213669;368111
42789;1213670;368107
42790;1213671;368103
42791;1213672;368099
42792;1213673;368095
42793;1213674;368091
42794;1213675;368087
42795;1213676;368083
42796;1213677;368079
42797;1213678;368075
42798;1213679;368071
42799;1213680;368067
42800;1213681;368062
42801;1213683;368054
42802;1213684;368050
42803;1213684;368046
42804;1213685;368042
42805;1213686;368038
42806;1213687;368034
42807;1213688;368030
42808;1213689;368026
42809;1213690;368022
42810;1213691;368017
42811;1213692;368013
42812;1213693;368009
42813;1213694;368005
42814;1213695;368001
42815;1213696;367997
42816;1213697;367993
42817;1213698;367989
42818;1213699;367985
42819;1213700;367981
42820;1213701;367977
42821;1213702;367973
42822;1213703;367968
42823;1213704;367964
42824;1213705;367960
42825;1213706;367956
42826;1213707;367952
42827;1213708;367948
42828;1213709;367944
42829;1213710;367940
42830;1213711;367936
42831;1213712;367932
42832;1213713;367928
42833;1213714;367924
42834;1213715;367920
42835;1213716;367915
42836;1213717;367911
42837;1213718;367907
42838;1213719;367903
42839;1213720;367899
42840;1213721;367895
42841;1213722;367891
42842;1213723;367887
42843;1213724;367883
42844;1213725;367879
42845;1213726;367875
42846;1213727;367870
42847;1213728;367866
42848;1213730;367862
42849;1213731;367858
42850;1213732;367854
42851;1213733;367850
42852;1213734;367846
42853;1213735;367842
42854;1213737;367838
42855;1213738;367834
42856;1213739;367830
42857;1213741;367826
42858;1213742;367822
42859;1213744;367818
42860;1213745;367814
42861;1213747;367810
42862;1213749;367807
42863;1213751;367803
42864;1213753;367799
42865;1213755;367796
42866;1213758;367792
42867;1213760;367789
42868;1213762;367785
42869;1213765;367782
42870;1213767;367778
42871;1213770;367775
42872;1213772;367771
42873;1213775;367768
42874;1213778;367765
42875;1213780;367762
42876;1213783;367758
42877;1213786;367755
42878;1213789;367752
42879;1213791;367749
42880;1213794;367746
42881;1213797;367743
42882;1213800;367739
42883;1213803;367736
42884;1213806;367733
42885;1213808;367730
42886;1213811;367727
42887;1213814;367724
42888;1213817;367721
42889;1213820;367718
42890;1213823;367715
42891;1213825;367711
42892;1213828;367708
42893;1213831;367705
42894;1213834;367702
42895;1213837;367699
42896;1213840;367696
42897;1213842;367693
42898;1213845;367690
42899;1213848;367686
42900;1213851;367683
42901;1213854;367680
42902;1213857;367677
42903;1213859;367674
42904;1213862;367670
42905;1213865;367667
42906;1213867;367664
42907;1213870;367661
42908;1213873;367658
42909;1213876;367654
42910;1213878;367651
42911;1213881;367648
42912;1213884;367645
42913;1213886;367641
42914;1213889;367638
42915;1213891;367635
42916;1213894;367631
42917;1213897;367628
42918;1213899;367625
42919;1213902;367621
42920;1213904;367618
42921;1213906;367614
42922;1213909;367611
42923;1213911;367607
42924;1213913;367604
42925;1213915;367600
42926;1213917;367597
42927;1213919;367593
42928;1213921;367589
42929;1213923;367585
42930;1213925;367582
42931;1213927;367578
42932;1213929;367574
42933;1213930;367570
42934;1213932;367566
42935;1213933;367562
42936;1213935;367558
42937;1213936;367554
42938;1213938;367551
42939;1213939;367547
42940;1213940;367543
42941;1213942;367539
42942;1213943;367535
42943;1213944;367530
42944;1213945;367526
42945;1213947;367522
42946;1213948;367518
42947;1213949;367514
42948;1213950;367510
42949;1213952;367506
42950;1213953;367502
42951;1213954;367498
42952;1213955;367494
42953;1213957;367490
42954;1213958;367486
42955;1213959;367482
42956;1213960;367478
42957;1213961;367474
42958;1213962;367470
42959;1213964;367466
42960;1213965;367462
42961;1213966;367458
42962;1213967;367454
42963;1213968;367450
42964;1213969;367446
42965;1213971;367442
42966;1213972;367438
42967;1213973;367434
42968;1213974;367430
42969;1213975;367426
42970;1213976;367422
42971;1213977;367417
42972;1213978;367413
42973;1213979;367409
42974;1213980;367405
42975;1213981;367401
42976;1213983;367397
42977;1213984;367393
42978;1213985;367389
42979;1213986;367385
42980;1213987;367381
42981;1213988;367377
42982;1213989;367373
42983;1213990;367369
42984;1213992;367365
42985;1213993;367361
42986;1213994;367356
42987;1213995;367352
42988;1213996;367348
42989;1213997;367344
42990;1213998;367340
42991;1213999;367336
42992;1214000;367332
42993;1214002;367328
42994;1214003;367324
42995;1214004;367320
42996;1214005;367316
42997;1214006;367312
42998;1214007;367308
42999;1214008;367304
43000;1214009;367299
43001;1214010;367296
43002;1214011;367291
43003;1214013;367287
43004;1214014;367283
43005;1214015;367279
43006;1214016;367275
43007;1214017;367271
43008;1214019;367267
43009;1214020;367263
43010;1214021;367259
43011;1214022;367255
43012;1214024;367251
43013;1214025;367247
43014;1214026;367243
43015;1214027;367239
43016;1214029;367235
43017;1214030;367231
43018;1214031;367227
43019;1214032;367223
43020;1214033;367219
43021;1214034;367215
43022;1214036;367211
43023;1214037;367207
43024;1214038;367203
43025;1214040;367199
43026;1214041;367195
43027;1214042;367191
43028;1214043;367187
43029;1214045;367183
